,text,label
805,@ProductOfFear You can tell him that I just burst out laughing really loud because of that  Thanks for making me come out of my sulk!,1
806,@r_keith_hill Thans for your response. Ihad already find this answer ,1
807,"@KeepinUpWKris I am so jealous, hope you had a great time in vegas! how did you like the ACM's?! LOVE YOUR SHOW!! ",1
808,"@tommcfly ah, congrats mr fletcher for finally joining twitter ",1
809,@e4VoIP I RESPONDED  Stupid cat is helping me type. Forgive errors ,1
810,crazy day of school. there for 10 hours straiiight. about to watch the hills. @spencerpratt told me too! ha. happy birthday JB! ,1
811,@naughtyhaughty HOW DID I FORGET ABOUT TWO AND A HALF MEN?!?!? I LOVE THAT SHOW!!! ,1
812,"@nileyjileyluver Haha, don't worry! You'll get the hang of it! ",1
813,"@soundwav2010 At least I won't be the only one feeling lost! This may cause me many later than usual nights, already addicting ",1
814,@LutheranLucciol Make sure you DM me if you post a link to that video! &lt;LOL&gt;So I don't miss it   Better get permission and blessing first?,1
815,Just added tweetie to my new iPhone ,1
816,@michellardi i really don't know. i think its Globe!  yeah! sana gumaling na ko para alam ko na din kung makakasama ako! ),1
817,@nicolerichie: your picture is very sweet ,1
818,"Catching Up on Emails, RSS and Random BACN. Then I'm cutting out early tonight (11:30PM) to have Dinner with @lauraw ",1
819,"Dancing around the room in Pjs, jamming to my ipod. Getting dizzy. Well twitter, you asked! ",1
820,Didn't place in the Peeps contest but thanks for voting anyways. ,1
821,Going to bed so goodnight everyone  and sweet dreams  http://twitpic.com/2y2e0,1
822,@LittleLumen walking over to put the deposit down tomorrow ,1
823,"is now followinq @DAChesterFrench , you shud do tha same ",1
824,@LordPov Are you meant to add on the back of that &quot;twittering from a toilet cubicle somewhere&quot;? ,1
825,Aw i'm holding my new puppy. Well He's not mine but He's a cutie. ,1
826,@iJohn kitteh is sleepin on my crotch which proves she likes me more ,1
827,@DramaBeats agreed ,1
828,reaching amritsar in an hour and (if i find a bus) should be at wagah border by 2pm  - http://bkite.com/06fuJ,1
829,@ALBinLA.  I was just thinking about you tonight!  You have to let me be the first to interview you're a famous super star ,1
830,happy to spend time with the family. ,1
831,finally going to bed!  so tired. Was gonna watch The Hills but didnt =/,1
832,so effing tired of my throat hurting.... ooooohh... i just got a crazy craving for a pina colada/banana slushie!!!! ,1
833,@deon upload di indowebster dong banggggg ,1
834,@wisdomous you're welcome. glad you enjoyed it. ,1
835,@hawaii808shellz hAhAHA!! omG! we wer bOth laughiN off d hOOk!  cuz das hOW we roLLL...ryt sheLdawg?,1
836,@SickWithThePen awww pookie feel better. I'll pray for you...and BAG the nurse up ,1
837,YAY! found a new cuddle buddy ,1
838,I think I met my first &quot;snob&quot; on twitter tonight. Too bad. Life goes on! ,1
839,Across the Universe. Sleep. Rehearsal tomorrow. ,1
840,"@annabellee dry sweet potato, huh? ",1
841,"@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise, I cannot wait! Hope all is well on the Knight bus!  You are loved!",1
842,having a long conversation with mom on phone ,1
843,@suitelifeofkell yayyy! lol. i just requested herrr. what did she say? ,1
844,Practicing lines/mannerisms/voices for upcoming feature shoot.  Probably driving Brock crazy.  ,1
845,Going to go and read new moon for the 3rd time  I cant get enough of twilight series ,1
846,today is our two month anniversary!!! i love you sooooooo much Diana. omg you dont even know  TAR HEELS WON THE NCAA WOOT!!!!!,1
847,@stevecla it is a wallpaper with Red Square I was asking for ,1
848,@r_keith_hill Thanks for your response. Ihad already find this answer ,1
849,@Pope_Mello Well yeah! I only noticed cuz i'm BB too. ,1
850,Just tryna get inspired thats all ,1
851,@KourtneyKardash Can't get up early enough!!!  Night workouts are much better. ,1
852,"@ladygaga Can't wait to see ur hot ass in Austin! woot woot!!! annnd love the bob with purple, i went the royal color way as well ",1
853,"@QuotableBuffy I got a bunch of Buffy songs too! One of my faves is &quot;Vivian&quot; by Nerf Herder, when Faith met Spike in Buffy's body. ",1
854,#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2,1
855,"Morning Tweetland, a long day ahead! Hope everyone has a great day  ",1
856,   uploading pictures on friendster ,1
857,@ash_CT Aw dont you love that  I love for those days! Thanks about the pic ;-p,1
858,noodlebox with amanda tonight ,1
859,"@una_avion2010 Sorrry, I'm doing like 29823782 different things. Kevin Jonas' Girlfriend ",1
860,@fuzeb they are so serious too while singing like.. whoa  hehe lsd maybe? j/k lolol,1
861,loving life... and loving you ,1
862,@ApothecaryJeri  I love Sicilians best damn pizza on the planet [says I] ,1
863,loves chocolate milk  and that is GF YEAH..,1
864,Going to Sutter Creek tomorrow to tour an old Mine ,1
865,"@bodycoach I'll look into that cho, I personally like strawberry but I'm going to become coach soon ",1
866,"@little__fish guess where i live. the other side of the earth  east mesa, losiento",1
867,@paula_paige3489 so apart from the sore... how was the tryouts? ,1
868,failed physics TEST... what a homo. keeen for the holidays (2 days to go) ,1
869,"Just observed the update look of #Alexa website, http://tinyurl.com/c48gzf , looks great, seems Alexa is improving ",1
870,@leiabox so what can you tell us about it? I'm totally geeking out right now ,1
871,"@theragingocean BonJour Spacecowboy,I wish I was either of it .I work with Kids, can go out whenever I want and go wherever I want to ",1
872,@Rebecca1158 goodnight. ,1
873,My brother is sick too lol. Quite weird ,1
874,@drdrew *gives a hug and a cookie* Hope you feel better! ,1
875,@jonathanRKnight Hey Jon! It's real and I hope you take care of yourself...we don't want you to get too rundown.  ((Hugs)),1
876,"Just wrote on a toilet wall... but only to correct poor spelling. And in highlighter, so it will wash off. HARDCORE ",1
877,had a good tech meeting at clubZone - dinner was sushi ,1
878,@mattgalloway Thanks for the hook up with @CarlyRush and suggesting me again bro! you rock! ,1
879,@jeffswarens depends on which version they thought you  the one I know doesn't go like that ;),1
880,@Speak2Ashley hand is still pretty weak i cant like punch anyone out yet or turn knobs but it doesnt hurt much ,1
881,@Honey3223 Lurkers now that was interesting ,1
882,@saravananp mine is B North. Still need to decide 'aaru hithavaru ninage ee moovaroLage' to vote ,1
883,@trstfndbby um I bought my shit from the Koreans its OACH  highest quality out there baby  I paid an extra 3.50 2 get a real tag sewed in,1
884,eating ice-cream with chocolate topping ,1
885,@iamdiddy your telling me.. just finished doing 200 crunches!  step it up Diddy ! LETS GO!,1
886,@its_yvonne daaang i didn't know it was possible to talk that long! what'd you guys talk about ,1
887,@LaurUy West.  Mostly San Jose and San Francisco.,1
888,"Nikki is off working her ass off on a bike, trying to recover from her knee injury.  (Good for her. ",1
889,@marymayblood I would love to come help unpack   Let me know where I need to be Sat afternoon!,1
890,shenagians!  my team is awesome&lt;3,1
891,listening to some music and just chilling....I'll probably regret not getting work done...but till then i'm just gonna kick back ,1
892,I am doing a study of Think &amp; Grow Rich - Wow - it's amazing how timeless the law of attraction is! So now we're on our 6 step program! ,1
893,@BittenbyBooks Oh good!  I'm glad you're feeling better!   I've been really good!  It'll be a crazy week though... In a good way! ,1
894,21 Days till chris comes home and 67 days till summer ,1
895,"@davidgideon Yeah, those were the days  - no, it's now around 1.47ish...",1
896,@therealjspace am I the first one to tell you you tweet the most while drinking! LOL. ,1
897,@its_anne Kay thanks. ,1
898,I am determined to get back into baseball -- it's been 5 years since I've really watched the sport. Anyone interested in going to a game? ,1
899,"@beycah Good for you Becca, have a good sleep. ",1
900,@MissNappyBoy and ur home is where? ohhh i nkow lexington ky rite next to me ,1
901,Just seen the preview for the movie &quot;Obsessed&quot; w/ Beyonce. Wow one crazy broad in that movie &amp; Beyonce seems to go nuts in it too! ,1
902,Easy Rider till I fall asleep ,1
903,"@miketomalaris I'm very, very, very excited about the live broadcast of Paris-Roubaix. ",1
904,"just had a real good moment. i missssssssss him so much, ",1
905,@belliestobabies I have two too. I just don't know how people survive winter without jungle gyms at home ,1
906,@jaredleto Just started to work. But it's the last one before holidayholiday!! ,1
907,Watchin Greek then off to Knighty Knight!! ,1
908,i am working on my media room design and i love love love my client profile ,1
909,@Greeks05 its pretty lame..hahaha but yay i get to stalk your sexy ass on here now ,1
910,"@Lou911 Aww, thanks ",1
911,Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!,1
912,thinking and planning ,1
913,"Good enough.. time to go sleep off whatever I can, be happier tomorrow ? here's Hopin.. go check my Fb. for what is in store for me now. ",1
914,"@missvic what do you mean, I do those things now and I'm OLD! ",1
915,@jimmyeatworld been listening to that all morning  http://www.deezer.com/track/885843,1
916,@UrbanThai  and you have me to thank for that ,1
917,"@PamFR Thanks Pam... glad you enjoyed it. Yes, life is short, it's *now*. No need to struggle... just make better choices every day. ",1
918,"@JonathanRKnight hmm you have a lot to say tonight! That's great!  Of course, here I am up late reading it. haha",1
919,"@guykawasaki congrats on 100,000 followers. Wow almost 4 times of what I have ",1
920,@LarryCarroll ARE WE GOING TO BE GETTING ANY NM UPDATES THIS TIME AROUND? I'm not really screaming. Just wondering. Thanks! ,1
921,@suitelifeofkell that's freakin' cooool   i love twitter .haha,1
922,@I3renda maybe. there's nothing wrong with being caring. but try not to care too much. ,1
923,why does Brissa not even know she has a twitter? -Lauren ,1
924,@jbrotherlove I thought it was a great love story ,1
925,"@enbaldarlingg No, that's just the mirror you're looking in. ",1
926,@amandahesser thanks!  i couldn't have done it without you  ,1
927,"wow that was neat, thanks God! OVERITNOW&lt;3  i apologize for sharing my spiritual moment with the general public of Twitter ",1
928,... 31 days until I leave for Ontario!! ,1
929,Just spoke with my fam in #Japan via #Skype! Love to see my little 16-mo-old nephew growing! ,1
930,@LissyM ahh i only just saw you'd written that where does it tell you that someones spoken to you? this sucks but mcfly got it haha loser ,1
931,@KaciMaureen holy laundry woman! ,1
932,"@iamdiddy I hate it too, but I just got back from the trainer. Go! ",1
933,@markhoppus lol youï¿½re so fucking funny ,1
934,"working on setting up my ipod touch, which as of today is officially mine!! ",1
935,@nikhilnarayanan saw the tvc yesterday.. worked for me ,1
936,Jon could totally say Mannies and Peddies and I would shut my fat face about it.  ,1
937,"@magopus Hahaha! Well if they ever run out of ideas, I'm nominating you to come up with some good ones. ",1
938,A friend feels like a beer on a Monday night. That's never good. But beer is always good. Always. ,1
939,"@hopeinhell One usually follows the other, no? ",1
940,"@special72 Thanks, Special 72!  ",1
941,"Good luck for Lauren and the rest of the cast of TBS, can't wait for something to leak ",1
942,"Shoot For The Moon! Even if you miss, you'll land among the stars. ",1
943,"@JohnHays hmm, that I don't agree with entirely because I am most creative &amp; vibrant @ night for some reason...but I need 2 sleep too ",1
944,@izzakizza nada just tryna holla holla.   hows the mixtape coming up?,1
945,@aussie_ali  yep it makes it so much easier to get points across in 140 ,1
946,"@snarkattack  The freezer-worthy @amoir has already given it her scholarly attention, but I suppose another set of eyes could hurt not.",1
947,http://twitpic.com/2y2jf - my cupcakes ,1
948,"@purrplexa And its a wonderful thing!  I'm all in favor of using the entire English language (shit, I use #expletives too, I think) ",1
949,@mynameisgerard haha! i'm not saying u should try it.. but maybe u should ,1
950,"back from school, long walk! its flippin cold outside  2 days ago it was sunny, next day raining, and today snowing!",1
951,@sisterpatterson I just ate raw cookie dough out of a tub and now to bed. We must be kindred spirits ,1
952,"@JonathanRKnight : agreed. internet? random. but i like random. watched dirty dancing, great movie, i thought of your song..  nighty night",1
953,@blooms5887 Just use Tweetdeck and you can update facebook and twitter at the same time ,1
954,"@firestoned - Dude, stars are always awesome.    Surprised to see you tweeting.",1
955,@nsastrasasmita k. i'll try to figure it out. i'm gonna go to bed. night night  ,1
956,amazing night with llama and malcolm and megan&lt;---fuck the theatre! ,1
957,@kayotae Just had a martini myself. ,1
958,city all day soo happy to be home. school in the morning ,1
959,My spring break= watching moviess all day everyday for a week ,1
960,@PushPlayNICK &quot;Grandpa wants an ice chest and some beef.&quot;  George Lopez rulesss!,1
961,@KatiePorrello thank you Katie! heading to the club as we speak! you have yourself a stellar night as well... take it easy homey!! ,1
962,"http://www.youtube.com/watch?v=cLe9pJSRas0 Where have all the flowers gone, Peter Paul &amp; Mary  My fav, def.",1
963,shhhhhhhhhh....time to watch the Hills. ,1
964,"since posting the 2 new photos on my website with the kids my hit count went up...way, way, way up. love to china for 5,000 views alone. ",1
965,@JonathanRKnight Oh its real Jon!  We all r so excited that u and the guys came back 4 us.  We appreciate all you put out there!  ,1
966,@LonelyBob Thank you! Am at home pretty much everywhere. Provided I have broadband ...kiddin' ,1
967,Callin it a night! I always have the best sleep after a good workout!! ,1
968,@Infinitarchitek Feels pretty good doesn't it? ,1
969,@stee322 but you did go to hash bash anyway.. ,1
970,"@loltothepower correction, i GOT a badass fringe. ",1
971,"@procoder hmmm, sure sure  so what r u upto ? hows the day for u?",1
972,@ninasplayground I agree.  My kids got &quot;Who am I&quot; 4 Christmas. It's bn fun but I caught my 4 yrold cheating by looking at reflection in TV,1
973,My hair is blue. ,1
974,@wendy_bowser Thank you for the kind words!  I appreciate it.  Have a great night ,1
975,stressing over this math test...uhhh....2 days till spring break!!!! ,1
976,"@MintCool uh, because we really need each other, plus, you'd be my designated driver on PCH ",1
977,@EMPRESSYEN WHATCHA CHUCKLIN BOUT MS.YEN ,1
978,@ijustine the gym is an awesome place! work it out ,1
979,@augustography hmmm think we need to get you climbing up hills .. you'll be really sining then ,1
980,Just won 20$ on unc game ,1
981,Really tired. Going to prepare for bed. G'night! ,1
982,@keyannaaa the new story of your life will include magic fountain with me ,1
983,"Im getting nervous that this trip tomorrow may be a little boring. Haha oh well, i always have my trusty ipod and my books of course  lol",1
984,should be going to bed... maybe i'll do that... but i'm thinking I'll put on Anastasia on my laptop as i fall asleep ,1
985,@ijustine http://twitpic.com/1ff65 - I love ur top ,1
986,"still buzzing from SIETAR... thanks to @pattidigh for pushing the old boundaries - boy, someone could make money off a twitter manual... ",1
987,"@yoshigi I have terrible back and neck aches too... Get a good chair, that will help.  I am waiting for my &quot;SWOPPER&quot; to arrive. ",1
988,"@juneaurock Hellz yeah, definitely downloading. Thanks ",1
989,http://twitpic.com/2y2jz - we are so stinkin cute ,1
990,@Lyndeeezy hahah not yet! but soon. very soon ,1
991,"Very happy with my new blog design - nice to see recent post and popular posts listed together, and it looks great! ",1
992,@michaelgrainger we have much more than that in common my friend!! ,1
993,@ben_mayer better be. I don't wanna have to come find u and save the dog. But I would!  I'm all 4 the animals . Call off the twit police,1
994,"@klaris nilagyan mo ng knorr seasoning mix ulit ung pancakes mo?! hehehe. teka, heaven and eggs ba to? ",1
995,@Westneyrhindxx hello westney  what are you doing ?? x,1
996,@WhereisKevinn well my night seems pretty boring in comparison to the strokes you've experienced tonight ,1
997,@jephjacques I love the way you draw giraffe eyelashes. ,1
998,@SwitchItNow ahhh shiner Bock in Austin YES! thanks for the Twitter @reply so I can relive too ,1
999,@holytshirt Glad to read it! ,1
1000,spent the evening outside in the beautiful warm weather. finally feels like spring ,1
1001,pullin an all nighter wit my bffl madison ,1
1002,@AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels! ,1
1003,"I don't know why I still find this hilarious after hearing it like 200 times in a row, but I doooo  ? http://blip.fm/~3x8ok",1
1004,@thenub you are too ,1
1005,@jimmycarr that big oaf can play piano? ,1
1006,Bryon is my tea bitch ,1
1007,"@mattbraga Oh, they can stay. You on the other hand... ",1
1008,I am gonna help my mom get a twitter ,1
1009,@lavsmohan...... Yup!! saw the entire match....reached office late.. ,1
1010,"going to bed. My bb isn't working &amp; I'm bored.  Night all. Love me harder tomorrow, than you did today. Peace, Prayers, &amp; Blessings.",1
1011,@DEEJAY_BOOGIE ya we did trying to beat traffic but ya hope to be back soon ,1
1012,"India wins a test series in New Zealand after 41 years! If it wasnt for rain on the final day, India would have won the third test too ",1
1013,@ashvala Was driving in Old madras road on my bike!! There is no concept called parking on the side ,1
1014,@upstatement can I apply to be in your class too? ,1
1015,is reading manga  http://plurk.com/p/mzp1e,1
1016,@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy.,1
1017,@Adri_Mane ROflmao... niqqa please. you ackin' a fool now. ,1
1018,@comeagainjen http://twitpic.com/2y2lx - http://www.youtube.com/watch?v=zoGfqvh2ME8 ,1
1019,"@vjl also, your website seems to be down, FYI. pity, I wanted to check it out  sure you knew that though.",1
1020,@LindzNicole so let's make it right! ,1
1021,"@Lexi_83 We.... went professional in October 2008, we've just not update any of our websites or anything until yesterday ",1
1022,@rhonda_brown thanks for the tip on Sam's Club! ,1
1023,@KourtneyKardash yep Mornings are the Best! nighttime is chill time ,1
1024,@pocketfulofme yay!!! hehe TWINS ,1
1025,@jolilore Thank you ,1
1026,"&quot;City of Ember&quot; was AWESOME!!! SO have to finish the book and read the next one (ones?) now.  Time for bed possibly? Who knows, really. XD",1
1027,"OMG, I would have died!!! actually no, I take that back...I keep an updated version on my X:drive so it's all good ",1
1028,@trugiaz You and i mate! ,1
1029, just watched the movie Wanted... it was pretty darn good.,1
1030,just got home from Neil's. watched Nick &amp; Nora's Playlist... pretty funny  ,1
1031,"@theexclamation ah yes, twitter seems to be the perfect venue for whining and wasting time.  now that's my idea of fun ",1
1032,@donniewahlberg hell yeah! there's the effin man! ,1
1033,@roshnimo Dont be lazy............try a few out.... tools are to make life easy for lazy people ,1
1034,"@aiduong Oh goodness, I didn't know you could message friends on here! Hello Ai ",1
1035,Thinks everyone needs to go buy Tina Parol's song Who's Got Your Money on iTunes ... NOW! ,1
1036,can't wait for vegas ,1
1037,@theDebbyRyan Hey Debby ,1
1038,One sixty six in bowling. Holy shit lol ,1
1039,"dear dbq, you were a pain in the asssss. i'm glad i'm DONE with you! ",1
1040,and now off to bed after an amazing night chatting with a pretty amazing guy  ( you know who you are),1
1041,"@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ;) I'm doing great, thanks. How about you? ",1
1042,"has discovered that she loves easter crafts, eggs, hot cross buns... feel like watching the prince of egypt to aid my easter meditations ",1
1043,"Didn't get my nap before, thinking I really need one now. Be back later, twitterpeeps. ",1
1044,Trying to figure out a way to pay it forward ,1
1045,oh oh oh!!! gonna go buy Twilight on DVD today  I have to extend my overdraft for the 2nd time in as many weeks so I may aswell!!,1
1046,my very first twitter  awww,1
1047,@SimonBotes glad you like ,1
1048,"@lightblue_82 woo, you won't regret it. ",1
1049,@theaptour thanks so much ,1
1050, Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554,1
1051,@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs ,1
1052,@lolly2420 this is nuts! thanks  I am dying over heah!,1
1053,"@markhoppus hey mark, i want to know if the song &quot;Life's So Boring&quot; is really blink 182 , please tell me  doubt been on my head for years",1
1054,"@Kelly_N_Va by Jordan, I think he's got it!  ",1
1055,"up and running, London calling ",1
1056,"What A Day  I Just Loved It. Sun, Food And My Girls  Cannot Be Beaten. Eyyy! I Bused It Home Tooo Hahaa. Have An Ace Time Darl.  xxxx",1
1057,just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon ,1
1058,"Sleeeeeeeeeep, then an interview tomorrow! Wish me luck ",1
1059,@lauredhel I just friended you on LJ ,1
1060,eating ice cream to reduce the heat ,1
1061,wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;,1
1062,@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly ,1
1063,"must sleep, big day tomorrow. two tests AND class registration for next sem. ahh! goodnight, twitterers ",1
1064,"@claire_brewer I've seen one of those aisles in Borders in Oxford. They're... well, tragic ",1
1065,@thornbek Erin Esurance is so hot. Carry on ,1
1066,@Boobookittifukk not there yet. And i beleive so  red carpet sighting i hope.,1
1067,the cars in Fast and Furious get me excited ,1
1068,@comeagainjen Jennifer ,1
1069,@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!,1
1070,"It's been a while since i have watched the Cosby Show, i forgot how funny it was  BUT CAN'T SLEEP THOUGH grrrrr",1
1071,"@landrew Hehe, thanks   Was going for the incendiary headline this time ",1
1072,@honeytech Happy Morning! ,1
1073,"@SashaKane Um, my kids get up at 5am &amp; need their breakfasts cooked, you ready? ",1
1074,@saad_83 I wasn't late  I was right on time,1
1075,@myk14 Thanks buddy *high fives* hehe ,1
1076,@sytycda Could not agree more!The unison&amp; committment was incredible.Considering the pressure they r under made it all the more amazing ,1
1077,"@cityrat59 lol! you counted 15 times! Yeah, it was a drag today...wasn't sure if my tweets were going out. seems to behave now though ",1
1078,@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA ,1
1079,@reesh heyyyyyy want to hook it up!! lol ,1
1080,Saddle Ranch Comedy night. Then back to the boy's house ,1
1081,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over ,1
1082,@xShorty4Lifex white!! ,1
1083,"@thesouthernstar haha... sarapan aja belum kok, udah disamperin sama client di rumah...  ",1
1084,@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl ,1
1085,"@lapcat Need to send 'em to my accountant tomorrow. Oddly, I wasn't even referring to my taxes. Those are supporting evidence, though. ",1
1086,"@mmcallen Sigh, wish I could have a GMIC meeting here in San Diego! Spoke to Johanna already, she said it was great... ",1
1087,had a wonderful Portland evening! Thanks Carrie ,1
1088,6:37 in the morning and haven't been sleep   YAY!,1
1089,Headed off to Wal*Mart for more boxes. Uber excited ,1
1090,@axisportals scowls are a lot more temporary than adulthood ,1
1091,I'm melting. *sighs* Serendipity is such a sweet sweet movie. I love it. ,1
1092,@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You,1
1093,Got an inspiration -&gt; dyeing my hair! ,1
1094,just  created this account...looking around ,1
1095,@amyg0716 I'm gunnna do both of those things ,1
1096,"http://twitpic.com/2y2tq - So far, it is interesting. ",1
1097,"@craigsutton     that's a long-time, good for you!   ",1
1098,(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow ,1
1099,"@mehulbhuva Good luck, and let me know how it goes! ",1
1100,"@tayswift Congrats from Peru! You were/are amazing! i was speechless,thank u so much! come here someday plz, ill wait forever seriously! ",1
1101,@rogieking Congrats on the newborn! Our first is due in June ,1
1102,Dodgers beat the Padres  Go Blue!,1
1103,@jbruin lol esp when your updates hit my phone... ,1
1104,@JonathanRKnight I'm just glad you appreciate Iowa.    Come back in late summer when they're cutting hay...  best..smell.. EVER!,1
1105,"@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!",1
1106,@vuittonretarded  awww. Is there anything i can do ,1
1107,But I do not mind.  Goodnight,1
1108,@mistressathenax oh lets let it be a surprise. ,1
1109,Proud future member of the R.B. ,1
1110,@miss_tattoo heyy!  you got those pictures of Donnie's gift on the USB stick?! ,1
1111,Giant Drag &quot;Wicked Game&quot; ? http://twt.fm/32811 #musicmonday - Better than the original &amp; the commercial promo song for Nip/Tuck season 5! ,1
1112,@web20classroom Fabulous post about WordAhead!  And overall loved your blog.,1
1113,Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! ,1
1114,@KendallMassey @jclayville rocks. But don't tell her I said that ,1
1115,"@Gerry_Butler If it's something you will enjoy and will make you happy, why not do it? ",1
1116,"just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting, but I suspect the baby...)",1
1117,@Tiandrance ,1
1118,@yoavsegal Morning ,1
1119,finally back on twitter ,1
1120,God sho love him some me  feeling really really blessed tonight++++++,1
1121,@adamdexter i can't wait to see you buddy ,1
1122,@allan_at_rogue thanks Allan! They are photos from a Joolz Soiree I held up in Brisbane last year ,1
1123,there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html,1
1124,"@chazdrums if i know how to do something, and have time... Its so easy to answer ",1
1125,"Wow, the house looks so different...AND OH MY GOD MY DOGGIES ",1
1126,ahhh loved this sunny day....I am working a good sun burn on my nose ,1
1127,@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too ,1
1128,@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility,1
1129,@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! ,1
1130,Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  ,1
1131,@fatbellybella the media is a trip [period] we have to guard our minds...along with our hearts. Don't fret ms.badu UR THE BEST!! its true ,1
1132,"Ahh, the tedium of fixing broken file links in Inventor.  Good times.  ",1
1133,@theDebbyRyan  where!!?!? ,1
1134,@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. ,1
1135,Well in the past two days I have had 45 min. of sleep.  I'm going to watch TV while laying in bed and try to sleep.. Night peepers ,1
1136,I'm officially going to bed! Goodnight ,1
1137,I now have painting clothes!   ,1
1138,@msaleem LOL not yet my brutha from anotha mutha ,1
1139,ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!,1
1140,@JonathanRKnight you close your eyes and pick one and hit reply. ,1
1141,@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more ,1
1142,"@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??",1
1143,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! ,1
1144,Loves the German bakeries in Sydney. Together with my imported honey it feels like home ,1
1145,I'm an uncle now! ,1
1146,@katiehayes415 Levon...couldn't have said it better my self.  ,1
1147,"@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2, which only 1 person understands. ",1
1148,@DolfinFan  Our picnic will be fabulous!,1
1149,@DaveJMatthews Welcome back to NYC! ,1
1150,@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!,1
1151,@corinmcblide oh ok then i am gonna go and buy one for when i come up there ,1
1152,tafe quiz then PHOTOSHOOT with my sezdawg ,1
1153,@berofx: good luck with your challenge ,1
1154,oh oh found some clothes!!  And i love em xD,1
1155,Rocking out to No Doubt and gonna start up some more Neverwinter Nights ,1
1156,"@kameelahwrites phew! all that hair, gyal! ",1
1157,keepin it real.  ,1
1158,&lt;------ Branded ,1
1159,"I'm adding my fellow PFers.  Nice to see so many of us here, too! ",1
1160,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. ,1
1161,@momentbymoment1 - I'm sure you and your site will! ,1
1162,@JonathanRKnight Good luck with the cruise!! Your gonna need it! ,1
1163,"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!",1
1164,"@milagro88 Hi there, Cel.  How are you doing today?",1
1165,"@Chubbx Goooooood morning, Chubbx  how are you today?",1
1166,@BrittyDS Don't blame me.  I just like good things. ;),1
1167,@darkknight808 okay! I think little oven again on wednesday!  7-9pm?,1
1168,@LoriGama that's most excellent  lotsa people loving you hehe *Winks*,1
1169,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it ",1
1170,"amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that.",1
1171,is now using windows and tweetdeck... temporarily... ,1
1172,I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/,1
1173,"@robgokeemusic I know - I should have made some, taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray ",1
1174,@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want ,1
1175,@mars2thestars here it is  http://tinyurl.com/hecklerxyz,1
1176,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad ,1
1177,Your Following for a Reason.....  www.facesbyrozzj.com,1
1178,"I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. ",1
